Rank,Total Time,Computation Time,Derived Communication Time,Measured Communication Time,Message Size
0,4.135631,4.053485,0.082146,0.082130,81920
8,4.130195,3.994431,0.135764,0.135755,81920
4,4.135457,4.029599,0.105858,0.105849,81920
12,4.135287,4.011662,0.123625,0.123614,81920
15,4.111759,3.973566,0.138193,0.138191,81920
7,4.112113,3.978143,0.133970,0.133968,81920
9,4.106279,3.979420,0.126859,0.126851,81920
1,4.116158,3.999856,0.116302,0.116297,81920
10,4.117273,3.976048,0.141225,0.141219,81920
2,4.130256,3.995796,0.134460,0.134458,81920
6,4.123667,3.984638,0.139029,0.139024,81920
14,4.123592,3.971425,0.152167,0.152158,81920
11,4.106838,4.004564,0.102274,0.102272,81920
3,4.116847,3.975013,0.141834,0.141829,81920
13,4.111468,3.972454,0.139014,0.139005,81920
5,4.111581,3.974594,0.136987,0.136984,81920
